"";"COD6D";"race";"COD7D";"Municipio";"population";"icsap_n";"it_n";"icsap_prop";"icsap_rate"
"31815";"510792";"Indígena";"5107925";"Sorriso (MT)";40;0;0;NA;0
"31816";"510792";"NI";"5107925";"Sorriso (MT)";76;4;78;0,0512820512820513;526,315789473684
"31817";"510792";"Parda";"5107925";"Sorriso (MT)";27604;248;1342;0,184798807749627;89,8420518765396
"31818";"510792";"Preta";"5107925";"Sorriso (MT)";2995;19;82;0,231707317073171;63,4390651085142
"31819";"510794";"Amarela";"5107941";"Tabaporã (MT)";77;0;0;NA;0
"31820";"510794";"Branca";"5107941";"Tabaporã (MT)";4224;6;51;0,117647058823529;14,2045454545455
"31821";"510794";"Indígena";"5107941";"Tabaporã (MT)";1;0;0;NA;0
"31822";"510794";"NI";"5107941";"Tabaporã (MT)";0;2;10;0,2;Inf
"31823";"510794";"Parda";"5107941";"Tabaporã (MT)";5141;95;242;0,392561983471074;184,788951565843
"31824";"510794";"Preta";"5107941";"Tabaporã (MT)";489;1;13;0,0769230769230769;20,4498977505112
"31825";"510795";"Amarela";"5107958";"Tangará da Serra (MT)";1126;5;8;0,625;44,404973357016
"31826";"510795";"Branca";"5107958";"Tangará da Serra (MT)";35878;949;2586;0,366976024748647;264,50749763086
"31827";"510795";"Indígena";"5107958";"Tangará da Serra (MT)";1340;5;16;0,3125;37,3134328358209
"31828";"510795";"NI";"5107958";"Tangará da Serra (MT)";28;419;1197;0,350041771094403;149642,857142857
"31829";"510795";"Parda";"5107958";"Tangará da Serra (MT)";38843;85;388;0,219072164948454;21,8829647555544
"31830";"510795";"Preta";"5107958";"Tangará da Serra (MT)";6216;6;21;0,285714285714286;9,65250965250965
"31831";"510800";"Amarela";"5108006";"Tapurah (MT)";103;0;3;0;0
"31832";"510800";"Branca";"5108006";"Tapurah (MT)";5280;51;145;0,351724137931034;96,5909090909091
"31833";"510800";"Indígena";"5108006";"Tapurah (MT)";4;0;0;NA;0
"31834";"510800";"NI";"5108006";"Tapurah (MT)";0;107;158;0,677215189873418;Inf
"31835";"510800";"Parda";"5108006";"Tapurah (MT)";4397;44;155;0,283870967741935;100,068228337503
"31836";"510800";"Preta";"5108006";"Tapurah (MT)";608;7;17;0,411764705882353;115,131578947368
"31837";"510805";"Amarela";"5108055";"Terra Nova do Norte (MT)";47;0;0;NA;0
"31838";"510805";"Branca";"5108055";"Terra Nova do Norte (MT)";6591;166;515;0,322330097087379;251,858595053861
"31839";"510805";"Indígena";"5108055";"Terra Nova do Norte (MT)";8;0;0;NA;0
"31840";"510805";"NI";"5108055";"Terra Nova do Norte (MT)";0;5;66;0,0757575757575758;Inf
"31841";"510805";"Parda";"5108055";"Terra Nova do Norte (MT)";4025;57;182;0,313186813186813;141,614906832298
"31842";"510805";"Preta";"5108055";"Terra Nova do Norte (MT)";620;0;6;0;0
"31843";"510810";"Amarela";"5108105";"Tesouro (MT)";28;0;0;NA;0
"31844";"510810";"Branca";"5108105";"Tesouro (MT)";858;25;36;0,694444444444444;291,375291375291
"31845";"510810";"Indígena";"5108105";"Tesouro (MT)";0;0;0;NA;NA
"31846";"510810";"NI";"5108105";"Tesouro (MT)";0;0;3;0;NA
"31847";"510810";"Parda";"5108105";"Tesouro (MT)";2314;97;147;0,659863945578231;419,187554019015
"31848";"510810";"Preta";"5108105";"Tesouro (MT)";218;1;1;1;45,8715596330275
"31849";"510820";"Amarela";"5108204";"Torixoréu (MT)";27;0;0;NA;0
"31850";"510820";"Branca";"5108204";"Torixoréu (MT)";1570;7;22;0,318181818181818;44,5859872611465
"31851";"510820";"Indígena";"5108204";"Torixoréu (MT)";0;0;0;NA;NA
"31852";"510820";"NI";"5108204";"Torixoréu (MT)";0;0;4;0;NA
"31853";"510820";"Parda";"5108204";"Torixoréu (MT)";2310;101;196;0,51530612244898;437,229437229437
"31854";"510820";"Preta";"5108204";"Torixoréu (MT)";164;0;2;0;0
"31855";"510830";"Amarela";"5108303";"União do Sul (MT)";41;0;0;NA;0
"31856";"510830";"Branca";"5108303";"União do Sul (MT)";1674;9;57;0,157894736842105;53,7634408602151
"31857";"510830";"Indígena";"5108303";"União do Sul (MT)";2;0;0;NA;0
"31858";"510830";"NI";"5108303";"União do Sul (MT)";0;0;1;0;NA
"31859";"510830";"Parda";"5108303";"União do Sul (MT)";1778;8;46;0,173913043478261;44,9943757030371
"31860";"510830";"Preta";"5108303";"União do Sul (MT)";265;0;2;0;0
"31861";"510835";"Amarela";"5108352";"Vale de São Domingos (MT)";25;0;0;NA;0
"31862";"510835";"Branca";"5108352";"Vale de São Domingos (MT)";1052;6;10;0,6;57,0342205323194
"31863";"510835";"Indígena";"5108352";"Vale de São Domingos (MT)";1;0;0;NA;0
"31864";"510835";"NI";"5108352";"Vale de São Domingos (MT)";0;39;129;0,302325581395349;Inf
"31865";"510835";"Parda";"5108352";"Vale de São Domingos (MT)";1712;5;24;0,208333333333333;29,2056074766355
"31866";"510835";"Preta";"5108352";"Vale de São Domingos (MT)";262;0;0;NA;0
"31867";"510840";"Amarela";"5108402";"Várzea Grande (MT)";3161;8;14;0,571428571428571;25,3084466940842
"31868";"510840";"Branca";"5108402";"Várzea Grande (MT)";72904;449;1122;0,40017825311943;61,5878415450455
"31869";"510840";"Indígena";"5108402";"Várzea Grande (MT)";290;0;2;0;0
"31870";"510840";"NI";"5108402";"Várzea Grande (MT)";5;1356;6553;0,206928124523119;2712000
"31871";"510840";"Parda";"5108402";"Várzea Grande (MT)";151722;2906;8375;0,346985074626866;191,534517077286
"31872";"510840";"Preta";"5108402";"Várzea Grande (MT)";24514;69;237;0,291139240506329;28,1471812025781
"31873";"510850";"Amarela";"5108501";"Vera (MT)";29;0;0;NA;0
"31874";"510850";"Branca";"5108501";"Vera (MT)";5360;13;136;0,0955882352941176;24,2537313432836
"31875";"510850";"Indígena";"5108501";"Vera (MT)";2;0;0;NA;0
"31876";"510850";"NI";"5108501";"Vera (MT)";0;1;12;0,0833333333333333;Inf
"31877";"510850";"Parda";"5108501";"Vera (MT)";4461;20;119;0,168067226890756;44,8329970858552
"31878";"510850";"Preta";"5108501";"Vera (MT)";383;1;5;0,2;26,1096605744125
"31879";"510860";"Amarela";"5108600";"Vila Rica (MT)";695;0;0;NA;0
"31880";"510860";"Branca";"5108600";"Vila Rica (MT)";8910;3;25;0,12;3,36700336700337
"31881";"510860";"Indígena";"5108600";"Vila Rica (MT)";51;0;0;NA;0
"31882";"510860";"NI";"5108600";"Vila Rica (MT)";0;12;63;0,19047619047619;Inf
"31883";"510860";"Parda";"5108600";"Vila Rica (MT)";9755;430;1106;0,38878842676311;440,79958995387
"31884";"510860";"Preta";"5108600";"Vila Rica (MT)";1971;0;2;0;0
"31885";"510880";"Amarela";"5108808";"Nova Guarita (MT)";28;0;0;NA;0
"31886";"510880";"Branca";"5108808";"Nova Guarita (MT)";2479;1;13;0,0769230769230769;4,03388463089956
"31887";"510880";"Indígena";"5108808";"Nova Guarita (MT)";5;0;0;NA;0
"31888";"510880";"NI";"5108808";"Nova Guarita (MT)";0;32;157;0,203821656050955;Inf
"31889";"510880";"Parda";"5108808";"Nova Guarita (MT)";2251;0;8;0;0
"31890";"510880";"Preta";"5108808";"Nova Guarita (MT)";169;0;0;NA;0
"31891";"510885";"Amarela";"5108857";"Nova Marilândia (MT)";35;0;0;NA;0
"31892";"510885";"Branca";"5108857";"Nova Marilândia (MT)";912;1;6;0,166666666666667;10,9649122807018
"31893";"510885";"Indígena";"5108857";"Nova Marilândia (MT)";33;0;0;NA;0
"31894";"510885";"NI";"5108857";"Nova Marilândia (MT)";0;1;7;0,142857142857143;Inf
"31895";"510885";"Parda";"5108857";"Nova Marilândia (MT)";1736;20;68;0,294117647058824;115,207373271889
"31896";"510885";"Preta";"5108857";"Nova Marilândia (MT)";235;0;3;0;0
"31897";"510890";"Amarela";"5108907";"Nova Maringá (MT)";113;0;0;NA;0
"31898";"510890";"Branca";"5108907";"Nova Maringá (MT)";2383;4;39;0,102564102564103;16,7855644146034
"31899";"510890";"Indígena";"5108907";"Nova Maringá (MT)";10;0;0;NA;0
"31900";"510890";"NI";"5108907";"Nova Maringá (MT)";0;0;7;0;NA
"31901";"510890";"Parda";"5108907";"Nova Maringá (MT)";3418;34;155;0,219354838709677;99,4733762434172
"31902";"510890";"Preta";"5108907";"Nova Maringá (MT)";666;0;7;0;0
"31903";"510895";"Amarela";"5108956";"Nova Monte Verde (MT)";93;0;0;NA;0
"31904";"510895";"Branca";"5108956";"Nova Monte Verde (MT)";3612;0;8;0;0
"31905";"510895";"Indígena";"5108956";"Nova Monte Verde (MT)";12;0;0;NA;0
"31906";"510895";"NI";"5108956";"Nova Monte Verde (MT)";0;29;148;0,195945945945946;Inf
"31907";"510895";"Parda";"5108956";"Nova Monte Verde (MT)";3981;0;13;0;0
"31908";"510895";"Preta";"5108956";"Nova Monte Verde (MT)";395;0;1;0;0
"31909";"520005";"Amarela";"5200050";"Abadia de Goiás (GO)";140;0;0;NA;0
"31910";"520005";"Branca";"5200050";"Abadia de Goiás (GO)";2842;23;125;0,184;80,9289232934553
"31911";"520005";"Indígena";"5200050";"Abadia de Goiás (GO)";7;2;2;1;2857,14285714286
"31912";"520005";"NI";"5200050";"Abadia de Goiás (GO)";0;28;195;0,143589743589744;Inf
"31913";"520005";"Parda";"5200050";"Abadia de Goiás (GO)";3482;10;37;0,27027027027027;28,7191269385411
"31914";"520005";"Preta";"5200050";"Abadia de Goiás (GO)";405;2;6;0,333333333333333;49,3827160493827
"31915";"520010";"Amarela";"5200100";"Abadiânia (GO)";644;42;152;0,276315789473684;652,173913043478
"31916";"520010";"Branca";"5200100";"Abadiânia (GO)";6279;15;92;0,16304347826087;23,8891543239369
"31917";"520010";"Indígena";"5200100";"Abadiânia (GO)";20;0;0;NA;0
"31918";"520010";"NI";"5200100";"Abadiânia (GO)";0;102;317;0,321766561514196;Inf
"31919";"520010";"Parda";"5200100";"Abadiânia (GO)";8150;7;84;0,0833333333333333;8,58895705521472
"31920";"520010";"Preta";"5200100";"Abadiânia (GO)";664;0;1;0;0
"31921";"520013";"Amarela";"5200134";"Acreúna (GO)";91;0;3;0;0
"31922";"520013";"Branca";"5200134";"Acreúna (GO)";7929;91;161;0,565217391304348;114,768571068231
"31923";"520013";"Indígena";"5200134";"Acreúna (GO)";10;0;1;0;0
"31924";"520013";"NI";"5200134";"Acreúna (GO)";0;297;972;0,305555555555556;Inf
"31925";"520013";"Parda";"5200134";"Acreúna (GO)";10332;66;137;0,481751824817518;63,8792102206736
"31926";"520013";"Preta";"5200134";"Acreúna (GO)";1917;0;3;0;0
"31927";"520015";"Amarela";"5200159";"Adelândia (GO)";51;0;0;NA;0
"31928";"520015";"Branca";"5200159";"Adelândia (GO)";985;2;12;0,166666666666667;20,3045685279188
"31929";"520015";"Indígena";"5200159";"Adelândia (GO)";3;0;0;NA;0
"31930";"520015";"NI";"5200159";"Adelândia (GO)";0;7;62;0,112903225806452;Inf
"31931";"520015";"Parda";"5200159";"Adelândia (GO)";1356;9;31;0,290322580645161;66,3716814159292
"31932";"520015";"Preta";"5200159";"Adelândia (GO)";82;0;0;NA;0
"31933";"520017";"Amarela";"5200175";"Água Fria de Goiás (GO)";51;0;0;NA;0
"31934";"520017";"Branca";"5200175";"Água Fria de Goiás (GO)";1804;0;1;0;0
"31935";"520017";"Indígena";"5200175";"Água Fria de Goiás (GO)";7;0;0;NA;0
"31936";"520017";"NI";"5200175";"Água Fria de Goiás (GO)";0;11;58;0,189655172413793;Inf
"31937";"520017";"Parda";"5200175";"Água Fria de Goiás (GO)";2894;0;0;NA;0
"31938";"520017";"Preta";"5200175";"Água Fria de Goiás (GO)";334;0;0;NA;0
"31939";"520020";"Amarela";"5200209";"Água Limpa (GO)";53;0;0;NA;0
"31940";"520020";"Branca";"5200209";"Água Limpa (GO)";1066;2;8;0,25;18,7617260787992
"31941";"520020";"Indígena";"5200209";"Água Limpa (GO)";2;0;0;NA;0
"31942";"520020";"NI";"5200209";"Água Limpa (GO)";0;15;44;0,340909090909091;Inf
"31943";"520020";"Parda";"5200209";"Água Limpa (GO)";829;1;4;0,25;12,0627261761158
"31944";"520020";"Preta";"5200209";"Água Limpa (GO)";63;0;0;NA;0
"31945";"520025";"Amarela";"5200258";"Águas Lindas de Goiás (GO)";4837;0;0;NA;0
"31946";"520025";"Branca";"5200258";"Águas Lindas de Goiás (GO)";47216;3;22;0,136363636363636;0,63537783802101
"31947";"520025";"Indígena";"5200258";"Águas Lindas de Goiás (GO)";260;0;1;0;0
"31948";"520025";"NI";"5200258";"Águas Lindas de Goiás (GO)";0;1340;4329;0,30954030954031;Inf
"31949";"520025";"Parda";"5200258";"Águas Lindas de Goiás (GO)";93058;263;866;0,303695150115473;28,2619441638548
"31950";"520025";"Preta";"5200258";"Águas Lindas de Goiás (GO)";14007;0;0;NA;0
"31951";"520030";"Amarela";"5200308";"Alexânia (GO)";334;19;130;0,146153846153846;568,862275449102
"31952";"520030";"Branca";"5200308";"Alexânia (GO)";9350;4;59;0,0677966101694915;4,27807486631016
"31953";"520030";"Indígena";"5200308";"Alexânia (GO)";39;1;1;1;256,410256410256
"31954";"520030";"NI";"5200308";"Alexânia (GO)";0;431;1302;0,331029185867896;Inf
"31955";"520030";"Parda";"5200308";"Alexânia (GO)";12797;4;82;0,0487804878048781;3,12573259357662
"31956";"520030";"Preta";"5200308";"Alexânia (GO)";1294;0;0;NA;0
"31957";"520050";"Amarela";"5200506";"Aloândia (GO)";94;0;0;NA;0
"31958";"520050";"Branca";"5200506";"Aloândia (GO)";979;18;40;0,45;183,861082737487
"31959";"520050";"Indígena";"5200506";"Aloândia (GO)";1;0;0;NA;0
"31960";"520050";"NI";"5200506";"Aloândia (GO)";0;4;40;0,1;Inf
"31961";"520050";"Parda";"5200506";"Aloândia (GO)";901;7;32;0,21875;77,6914539400666
"31962";"520050";"Preta";"5200506";"Aloândia (GO)";76;3;8;0,375;394,736842105263
"31963";"520055";"Amarela";"5200555";"Alto Horizonte (GO)";13;0;0;NA;0
"31964";"520055";"Branca";"5200555";"Alto Horizonte (GO)";1453;4;21;0,19047619047619;27,5292498279422
"31965";"520055";"Indígena";"5200555";"Alto Horizonte (GO)";7;0;0;NA;0
"31966";"520055";"NI";"5200555";"Alto Horizonte (GO)";0;1;18;0,0555555555555556;Inf
"31967";"520055";"Parda";"5200555";"Alto Horizonte (GO)";2917;2;20;0,1;6,85635927322592
"31968";"520055";"Preta";"5200555";"Alto Horizonte (GO)";115;0;0;NA;0
"31969";"520060";"Amarela";"5200605";"Alto Paraíso de Goiás (GO)";113;0;0;NA;0
"31970";"520060";"Branca";"5200605";"Alto Paraíso de Goiás (GO)";2236;2;18;0,111111111111111;8,94454382826476
"31971";"520060";"Indígena";"5200605";"Alto Paraíso de Goiás (GO)";55;0;1;0;0
"31972";"520060";"NI";"5200605";"Alto Paraíso de Goiás (GO)";0;46;169;0,272189349112426;Inf
"31973";"520060";"Parda";"5200605";"Alto Paraíso de Goiás (GO)";3571;1;6;0,166666666666667;2,80033604032484
"31974";"520060";"Preta";"5200605";"Alto Paraíso de Goiás (GO)";910;1;2;0,5;10,989010989011
"31975";"520080";"Amarela";"5200803";"Alvorada do Norte (GO)";129;0;0;NA;0
"31976";"520080";"Branca";"5200803";"Alvorada do Norte (GO)";2027;1;5;0,2;4,93339911198816
"31977";"520080";"Indígena";"5200803";"Alvorada do Norte (GO)";2;0;0;NA;0
"31978";"520080";"NI";"5200803";"Alvorada do Norte (GO)";0;500;1048;0,477099236641221;Inf
"31979";"520080";"Parda";"5200803";"Alvorada do Norte (GO)";5189;0;19;0;0
"31980";"520080";"Preta";"5200803";"Alvorada do Norte (GO)";737;0;0;NA;0
"31981";"520082";"Amarela";"5200829";"Amaralina (GO)";9;0;2;0;0
"31982";"520082";"Branca";"5200829";"Amaralina (GO)";920;3;17;0,176470588235294;32,6086956521739
"31983";"520082";"Indígena";"5200829";"Amaralina (GO)";1;0;0;NA;0
"31984";"520082";"NI";"5200829";"Amaralina (GO)";0;1;14;0,0714285714285714;Inf
"31985";"520082";"Parda";"5200829";"Amaralina (GO)";2337;8;25;0,32;34,2319212665811
"31986";"520082";"Preta";"5200829";"Amaralina (GO)";167;0;0;NA;0
"31987";"520085";"Amarela";"5200852";"Americano do Brasil (GO)";54;0;0;NA;0
"31988";"520085";"Branca";"5200852";"Americano do Brasil (GO)";2370;1;15;0,0666666666666667;4,21940928270042
"31989";"520085";"Indígena";"5200852";"Americano do Brasil (GO)";1;0;0;NA;0
"31990";"520085";"NI";"5200852";"Americano do Brasil (GO)";0;134;311;0,430868167202572;Inf
"31991";"520085";"Parda";"5200852";"Americano do Brasil (GO)";2775;4;20;0,2;14,4144144144144
"31992";"520085";"Preta";"5200852";"Americano do Brasil (GO)";308;0;0;NA;0
"31993";"520090";"Amarela";"5200902";"Amorinópolis (GO)";32;0;0;NA;0
"31994";"520090";"Branca";"5200902";"Amorinópolis (GO)";1771;4;23;0,173913043478261;22,5861095426313
"31995";"520090";"Indígena";"5200902";"Amorinópolis (GO)";0;0;0;NA;NA
"31996";"520090";"NI";"5200902";"Amorinópolis (GO)";0;6;32;0,1875;Inf
"31997";"520090";"Parda";"5200902";"Amorinópolis (GO)";1649;100;254;0,393700787401575;606,428138265616
"31998";"520090";"Preta";"5200902";"Amorinópolis (GO)";157;0;0;NA;0
"31999";"520110";"Amarela";"5201108";"Anápolis (GO)";4968;789;4549;0,173444713123763;1588,16425120773
"32000";"520110";"Branca";"5201108";"Anápolis (GO)";154201;1438;5428;0,264922623434046;93,2549075557227
"32001";"520110";"Indígena";"5201108";"Anápolis (GO)";295;1;12;0,0833333333333333;33,8983050847458
"32002";"520110";"NI";"5201108";"Anápolis (GO)";1;4172;13434;0,310555307428912;41720000
"32003";"520110";"Parda";"5201108";"Anápolis (GO)";157378;514;3486;0,147446930579461;32,6602193445081
"32004";"520110";"Preta";"5201108";"Anápolis (GO)";17770;30;146;0,205479452054795;16,8823860438942
"32005";"520120";"Amarela";"5201207";"Anhanguera (GO)";8;0;0;NA;0
"32006";"520120";"Branca";"5201207";"Anhanguera (GO)";479;2;12;0,166666666666667;41,7536534446764
"32007";"520120";"Indígena";"5201207";"Anhanguera (GO)";1;0;0;NA;0
"32008";"520120";"NI";"5201207";"Anhanguera (GO)";0;6;27;0,222222222222222;Inf
"32009";"520120";"Parda";"5201207";"Anhanguera (GO)";455;3;11;0,272727272727273;65,9340659340659
"32010";"520120";"Preta";"5201207";"Anhanguera (GO)";77;1;1;1;129,87012987013
"32011";"520130";"Amarela";"5201306";"Anicuns (GO)";284;2;3;0,666666666666667;70,4225352112676
"32012";"520130";"Branca";"5201306";"Anicuns (GO)";8770;34;154;0,220779220779221;38,7685290763968
"32013";"520130";"Indígena";"5201306";"Anicuns (GO)";17;1;1;1;588,235294117647
"32014";"520130";"NI";"5201306";"Anicuns (GO)";0;268;1072;0,25;Inf
"32015";"520130";"Parda";"5201306";"Anicuns (GO)";10501;115;338;0,340236686390533;109,513379678126
"32016";"520130";"Preta";"5201306";"Anicuns (GO)";667;2;7;0,285714285714286;29,9850074962519
"32017";"520140";"Amarela";"5201405";"Aparecida de Goiânia (GO)";7853;2;12;0,166666666666667;2,54679740226665
"32018";"520140";"Branca";"5201405";"Aparecida de Goiânia (GO)";167199;2303;6679;0,344812097619404;137,740058253937
"32019";"520140";"Indígena";"5201405";"Aparecida de Goiânia (GO)";794;11;32;0,34375;138,539042821159
"32020";"520140";"NI";"5201405";"Aparecida de Goiânia (GO)";1;1749;10689;0,163626157732248;17490000
"32021";"520140";"Parda";"5201405";"Aparecida de Goiânia (GO)";241709;1162;5310;0,218832391713748;48,0743373229793
"32022";"520140";"Preta";"5201405";"Aparecida de Goiânia (GO)";38101;9;146;0,0616438356164384;2,36214272591271
"32023";"520145";"Amarela";"5201454";"Aparecida do Rio Doce (GO)";29;0;0;NA;0
"32024";"520145";"Branca";"5201454";"Aparecida do Rio Doce (GO)";981;1;8;0,125;10,1936799184506
"32025";"520145";"Indígena";"5201454";"Aparecida do Rio Doce (GO)";0;0;0;NA;NA
"32026";"520145";"NI";"5201454";"Aparecida do Rio Doce (GO)";0;9;36;0,25;Inf
"32027";"520145";"Parda";"5201454";"Aparecida do Rio Doce (GO)";1325;5;20;0,25;37,7358490566038
"32028";"520145";"Preta";"5201454";"Aparecida do Rio Doce (GO)";92;0;0;NA;0
"32029";"520150";"Amarela";"5201504";"Aporé (GO)";11;0;1;0;0
"32030";"520150";"Branca";"5201504";"Aporé (GO)";1682;22;106;0,207547169811321;130,796670630202
"32031";"520150";"Indígena";"5201504";"Aporé (GO)";0;0;0;NA;NA
"32032";"520150";"NI";"5201504";"Aporé (GO)";0;50;128;0,390625;Inf
"32033";"520150";"Parda";"5201504";"Aporé (GO)";1848;7;24;0,291666666666667;37,8787878787879
"32034";"520150";"Preta";"5201504";"Aporé (GO)";262;0;2;0;0
"32035";"520160";"Amarela";"5201603";"Araçu (GO)";72;0;0;NA;0
"32036";"520160";"Branca";"5201603";"Araçu (GO)";1643;2;15;0,133333333333333;12,1728545343883
"32037";"520160";"Indígena";"5201603";"Araçu (GO)";1;0;0;NA;0
"32038";"520160";"NI";"5201603";"Araçu (GO)";0;77;241;0,319502074688797;Inf
"32039";"520160";"Parda";"5201603";"Araçu (GO)";1935;3;22;0,136363636363636;15,5038759689922
"32040";"520160";"Preta";"5201603";"Araçu (GO)";151;0;2;0;0
"32041";"520170";"Amarela";"5201702";"Aragarças (GO)";126;0;0;NA;0
"32042";"520170";"Branca";"5201702";"Aragarças (GO)";5953;88;254;0,346456692913386;147,824626238871
"32043";"520170";"Indígena";"5201702";"Aragarças (GO)";68;0;2;0;0
"32044";"520170";"NI";"5201702";"Aragarças (GO)";0;16;231;0,0692640692640693;Inf
"32045";"520170";"Parda";"5201702";"Aragarças (GO)";10886;163;572;0,284965034965035;149,733602792578
"32046";"520170";"Preta";"5201702";"Aragarças (GO)";1272;5;17;0,294117647058824;39,3081761006289
"32047";"520180";"Amarela";"5201801";"Aragoiânia (GO)";50;0;0;NA;0
"32048";"520180";"Branca";"5201801";"Aragoiânia (GO)";3692;14;61;0,229508196721311;37,919826652221
"32049";"520180";"Indígena";"5201801";"Aragoiânia (GO)";2;0;0;NA;0
"32050";"520180";"NI";"5201801";"Aragoiânia (GO)";0;297;794;0,374055415617128;Inf
"32051";"520180";"Parda";"5201801";"Aragoiânia (GO)";4301;9;49;0,183673469387755;20,9253661939084
"32052";"520180";"Preta";"5201801";"Aragoiânia (GO)";320;0;3;0;0
"32053";"520215";"Amarela";"5202155";"Araguapaz (GO)";60;0;0;NA;0
"32054";"520215";"Branca";"5202155";"Araguapaz (GO)";2483;83;129;0,643410852713178;334,273056786146
"32055";"520215";"Indígena";"5202155";"Araguapaz (GO)";16;1;2;0,5;625
"32056";"520215";"NI";"5202155";"Araguapaz (GO)";0;50;136;0,367647058823529;Inf
"32057";"520215";"Parda";"5202155";"Araguapaz (GO)";4440;252;381;0,661417322834646;567,567567567568
"32058";"520215";"Preta";"5202155";"Araguapaz (GO)";511;3;3;1;58,7084148727984
"32059";"520235";"Amarela";"5202353";"Arenópolis (GO)";6;0;0;NA;0
"32060";"520235";"Branca";"5202353";"Arenópolis (GO)";1418;59;115;0,51304347826087;416,07898448519
"32061";"520235";"Indígena";"5202353";"Arenópolis (GO)";3;0;0;NA;0
"32062";"520235";"NI";"5202353";"Arenópolis (GO)";0;1;32;0,03125;Inf
"32063";"520235";"Parda";"5202353";"Arenópolis (GO)";1651;76;140;0,542857142857143;460,327074500303
"32064";"520235";"Preta";"5202353";"Arenópolis (GO)";199;10;17;0,588235294117647;502,51256281407
"32065";"520250";"Amarela";"5202502";"Aruanã (GO)";58;0;0;NA;0
"32066";"520250";"Branca";"5202502";"Aruanã (GO)";2390;4;22;0,181818181818182;16,7364016736402
"32067";"520250";"Indígena";"5202502";"Aruanã (GO)";208;0;0;NA;0
"32068";"520250";"NI";"5202502";"Aruanã (GO)";0;16;88;0,181818181818182;Inf
"32069";"520250";"Parda";"5202502";"Aruanã (GO)";4022;2;18;0,111111111111111;4,97265042267529
"32070";"520250";"Preta";"5202502";"Aruanã (GO)";818;0;2;0;0
"32071";"520260";"Amarela";"5202601";"Aurilândia (GO)";17;0;0;NA;0
"32072";"520260";"Branca";"5202601";"Aurilândia (GO)";1506;9;29;0,310344827586207;59,7609561752988
"32073";"520260";"Indígena";"5202601";"Aurilândia (GO)";1;0;0;NA;0
"32074";"520260";"NI";"5202601";"Aurilândia (GO)";0;38;148;0,256756756756757;Inf
"32075";"520260";"Parda";"5202601";"Aurilândia (GO)";1905;3;10;0,3;15,748031496063
"32076";"520260";"Preta";"5202601";"Aurilândia (GO)";221;0;0;NA;0
"32077";"520280";"Amarela";"5202809";"Avelinópolis (GO)";107;0;0;NA;0
"32078";"520280";"Branca";"5202809";"Avelinópolis (GO)";1088;3;22;0,136363636363636;27,5735294117647
"32079";"520280";"Indígena";"5202809";"Avelinópolis (GO)";17;0;0;NA;0
"32080";"520280";"NI";"5202809";"Avelinópolis (GO)";0;78;226;0,345132743362832;Inf
"32081";"520280";"Parda";"5202809";"Avelinópolis (GO)";1136;2;21;0,0952380952380952;17,6056338028169
"32082";"520280";"Preta";"5202809";"Avelinópolis (GO)";102;0;0;NA;0
"32083";"520310";"Amarela";"5203104";"Baliza (GO)";52;0;0;NA;0
"32084";"520310";"Branca";"5203104";"Baliza (GO)";1236;0;4;0;0
"32085";"520310";"Indígena";"5203104";"Baliza (GO)";7;0;0;NA;0
"32086";"520310";"NI";"5203104";"Baliza (GO)";0;8;40;0,2;Inf
"32087";"520310";"Parda";"5203104";"Baliza (GO)";2070;44;86;0,511627906976744;212,56038647343
"32088";"520310";"Preta";"5203104";"Baliza (GO)";349;0;1;0;0
"32089";"520320";"Amarela";"5203203";"Barro Alto (GO)";126;7;13;0,538461538461538;555,555555555556
"32090";"520320";"Branca";"5203203";"Barro Alto (GO)";3449;5;32;0,15625;14,4969556393157
"32091";"520320";"Indígena";"5203203";"Barro Alto (GO)";3;0;0;NA;0
"32092";"520320";"NI";"5203203";"Barro Alto (GO)";0;10;79;0,126582278481013;Inf
"32093";"520320";"Parda";"5203203";"Barro Alto (GO)";4448;153;339;0,451327433628319;343,974820143885
"32094";"520320";"Preta";"5203203";"Barro Alto (GO)";690;0;1;0;0
"32095";"520330";"Amarela";"5203302";"Bela Vista de Goiás (GO)";316;0;1;0;0
"32096";"520330";"Branca";"5203302";"Bela Vista de Goiás (GO)";12259;17;117;0,145299145299145;13,8673627538951
"32097";"520330";"Indígena";"5203302";"Bela Vista de Goiás (GO)";35;0;0;NA;0
"32098";"520330";"NI";"5203302";"Bela Vista de Goiás (GO)";0;37;399;0,0927318295739348;Inf
"32099";"520330";"Parda";"5203302";"Bela Vista de Goiás (GO)";10748;9;79;0,113924050632911;8,37365091179754
"32100";"520330";"Preta";"5203302";"Bela Vista de Goiás (GO)";1196;1;5;0,2;8,36120401337793
"32101";"520340";"Amarela";"5203401";"Bom Jardim de Goiás (GO)";170;0;0;NA;0
"32102";"520340";"Branca";"5203401";"Bom Jardim de Goiás (GO)";3166;15;35;0,428571428571429;47,378395451674
"32103";"520340";"Indígena";"5203401";"Bom Jardim de Goiás (GO)";8;0;0;NA;0
"32104";"520340";"NI";"5203401";"Bom Jardim de Goiás (GO)";0;110;187;0,588235294117647;Inf
"32105";"520340";"Parda";"5203401";"Bom Jardim de Goiás (GO)";4770;214;395;0,541772151898734;448,637316561845
"32106";"520340";"Preta";"5203401";"Bom Jardim de Goiás (GO)";309;1;2;0,5;32,3624595469256
